Date	Time	Ch1:Conce:Vol%	Status	Ch2:Conce:Vol%	Status	Ch3:Conce:Vol%	Status	Ch4:Conce:Vol%	Status	Ch5:Conce:Vol%	Status
17.2.2025	15:24:33	2.58	M	0.01	G	0.01	G	-0.11	G	20.98	G
17.2.2025	15:24:38	2.58	M	0.01	G	0.01	G	-0.11	G	20.98	G
17.2.2025	15:24:43	2.58	M	0.01	G	0.01	G	-0.11	G	20.98	G
17.2.2025	15:24:48	2.58	M	0.01	G	0.01	G	-0.11	G	20.98	G
17.2.2025	15:24:53	2.62	M	0.01	G	0.01	G	-0.11	G	20.98	G
17.2.2025	15:24:58	2.77	M	0.01	G	0.01	G	-0.09	G	20.95	G
17.2.2025	15:25:03	2.63	M	0.01	G	0.01	G	-0.11	G	20.96	G
17.2.2025	15:25:08	2.22	M	0.01	G	0.01	G	-0.17	G	21.03	G
17.2.2025	15:25:13	1.87	M	0.01	G	0.01	G	-0.20	G	21.11	G
17.2.2025	15:25:18	1.62	M	0.01	G	0.01	G	-0.22	G	21.18	G
17.2.2025	15:25:23	1.46	M	0.01	G	0.01	G	-0.21	G	21.22	G
17.2.2025	15:25:28	1.35	M	0.01	G	0.01	G	-0.21	G	21.25	G
17.2.2025	15:25:33	1.28	M	0.01	G	0.01	G	-0.20	G	21.27	G
17.2.2025	15:25:38	1.23	M	0.01	G	0.01	G	-0.19	G	21.28	G
17.2.2025	15:25:43	1.20	M	0.01	G	0.01	G	-0.18	G	21.29	G
17.2.2025	15:25:48	1.18	M	0.01	G	0.01	G	-0.17	G	21.30	G
17.2.2025	15:25:53	1.17	M	0.01	G	0.01	G	-0.16	G	21.30	G
17.2.2025	15:25:58	1.16	M	0.01	G	0.01	G	-0.16	G	21.30	G
17.2.2025	15:26:03	1.15	M	0.01	G	0.01	G	-0.16	G	21.31	G
17.2.2025	15:26:08	1.15	M	0.00	G	0.01	G	-0.15	G	21.30	G
17.2.2025	15:26:13	1.14	M	0.01	G	0.01	G	-0.15	G	21.30	G
17.2.2025	15:26:18	1.14	M	0.01	G	0.01	G	-0.15	G	21.30	G
17.2.2025	15:26:23	1.14	M	0.01	G	0.01	G	-0.15	G	21.30	G
17.2.2025	15:26:28	1.14	M	0.01	G	0.01	G	-0.15	G	21.30	G
17.2.2025	15:26:33	1.14	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:26:38	1.14	M	0.01	G	0.01	G	-0.15	G	21.30	G
17.2.2025	15:26:43	1.13	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:26:48	1.13	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:26:53	1.13	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:26:58	1.13	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:27:03	1.13	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:27:08	1.13	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:27:13	1.13	M	0.01	G	0.01	G	-0.15	G	21.32	G
17.2.2025	15:27:18	1.13	M	0.01	G	0.01	G	-0.15	G	21.34	G
17.2.2025	15:27:23	1.13	M	0.01	G	0.01	G	-0.15	G	21.33	G
17.2.2025	15:27:28	1.14	M	0.01	G	0.01	G	-0.15	G	21.33	G
17.2.2025	15:27:33	1.14	M	0.01	G	0.01	G	-0.15	G	21.32	G
17.2.2025	15:27:38	1.14	M	0.01	G	0.01	G	-0.15	G	21.32	G
17.2.2025	15:27:43	1.14	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:27:48	1.14	M	0.01	G	0.01	G	-0.15	G	21.32	G
17.2.2025	15:27:53	1.14	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:27:58	1.14	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:28:03	1.15	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:28:08	1.15	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:28:13	1.15	M	0.01	G	0.01	G	-0.15	G	21.31	G
17.2.2025	15:28:18	1.16	M	0.01	G	0.01	G	-0.14	G	21.31	G
17.2.2025	15:28:23	1.16	M	0.00	G	0.01	G	-0.14	G	21.31	G
17.2.2025	15:28:28	1.16	M	0.01	G	0.01	G	-0.14	G	21.31	G
17.2.2025	15:28:33	1.17	M	0.01	G	0.01	G	-0.14	G	21.31	G
17.2.2025	15:28:38	1.17	M	0.01	G	0.01	G	-0.14	G	21.31	G
17.2.2025	15:28:43	1.18	M	0.01	G	0.01	G	-0.14	G	21.30	G
17.2.2025	15:28:48	1.28	M	0.01	G	0.01	G	-0.13	G	21.29	G
17.2.2025	15:28:53	2.43	M	0.01	G	0.01	G	0.01	G	21.10	G
17.2.2025	15:28:58	2.54	M	0.01	G	0.01	G	0.00	G	21.01	G
17.2.2025	15:29:03	1.65	M	0.01	G	0.01	G	-0.15	G	21.15	G
17.2.2025	15:29:08	0.99	M	0.01	G	0.01	G	-0.24	G	21.30	G
17.2.2025	15:29:13	0.63	M	0.01	G	0.01	G	-0.27	G	21.40	G
17.2.2025	15:29:18	0.44	M	0.01	G	0.01	G	-0.26	G	21.46	G
17.2.2025	15:29:23	0.33	M	0.01	G	0.01	G	-0.25	G	21.49	G
17.2.2025	15:29:28	0.28	M	0.00	G	0.01	G	-0.23	G	21.50	G
17.2.2025	15:29:33	0.25	M	0.01	G	0.01	G	-0.21	G	21.51	G
17.2.2025	15:29:38	0.23	M	0.01	G	0.01	G	-0.20	G	21.51	G
17.2.2025	15:29:43	0.22	M	0.01	G	0.01	G	-0.19	G	21.52	G
17.2.2025	15:29:48	0.21	M	0.01	G	0.01	G	-0.18	G	21.52	G
17.2.2025	15:29:53	0.20	M	0.01	G	0.01	G	-0.18	G	21.52	G
17.2.2025	15:29:58	0.20	M	0.01	G	0.01	G	-0.18	G	21.52	G
17.2.2025	15:30:03	0.20	M	0.00	G	0.01	G	-0.18	G	21.52	G
17.2.2025	15:30:08	0.19	M	0.01	G	0.01	G	-0.17	G	21.52	G
17.2.2025	15:30:13	0.19	M	0.00	G	0.01	G	-0.17	G	21.52	G
17.2.2025	15:30:18	0.25	M	0.00	G	0.01	G	-0.17	G	21.51	G
17.2.2025	15:30:23	0.76	M	0.01	G	0.01	G	-0.10	G	21.42	G
17.2.2025	15:30:28	1.54	M	0.01	G	0.01	G	-0.01	G	21.26	G
17.2.2025	15:30:33	2.10	M	0.01	G	0.01	G	0.03	G	21.12	G
17.2.2025	15:30:38	2.36	M	0.01	G	0.01	G	0.02	G	21.05	G
17.2.2025	15:30:43	2.45	M	0.01	G	0.01	G	-0.01	G	21.01	G
17.2.2025	15:30:48	2.48	M	0.01	G	0.01	G	-0.04	G	21.00	G
17.2.2025	15:30:53	2.50	M	0.01	G	0.01	G	-0.07	G	21.00	G
17.2.2025	15:30:58	2.53	M	0.01	G	0.01	G	-0.08	G	20.99	G
17.2.2025	15:31:03	2.88	M	0.01	G	0.01	G	-0.05	G	20.94	G
17.2.2025	15:31:08	4.11	M	0.01	G	0.01	G	0.09	G	20.73	G
17.2.2025	15:31:13	5.79	M	0.01	G	0.01	G	0.26	G	20.40	G
17.2.2025	15:31:18	7.26	M	0.01	G	0.01	G	0.37	G	20.07	G
17.2.2025	15:31:23	8.88	M	0.01	G	0.01	G	0.48	G	19.72	G
17.2.2025	15:31:28	9.06	M	0.01	G	0.01	G	0.37	G	19.58	G
17.2.2025	15:31:33	8.27	M	0.01	G	0.01	G	0.16	G	19.69	G
17.2.2025	15:31:38	7.63	M	0.01	G	0.01	G	0.02	G	19.83	G
17.2.2025	15:31:43	7.37	M	0.01	G	0.01	G	-0.04	G	19.91	G
17.2.2025	15:31:48	7.56	M	0.01	G	0.01	G	-0.01	G	19.89	G
17.2.2025	15:31:53	6.50	M	0.01	G	0.01	G	-0.15	G	20.05	G
17.2.2025	15:31:58	5.02	M	0.01	G	0.01	G	-0.31	G	20.35	G
17.2.2025	15:32:03	3.96	M	0.01	G	0.01	G	-0.38	G	20.61	G
17.2.2025	15:32:08	3.35	M	0.01	G	0.01	G	-0.37	G	20.77	G
17.2.2025	15:32:13	3.03	M	0.01	G	0.01	G	-0.33	G	20.86	G
17.2.2025	15:32:18	2.86	M	0.01	G	0.01	G	-0.28	G	20.90	G
17.2.2025	15:32:23	2.77	M	0.01	G	0.01	G	-0.23	G	20.93	G
17.2.2025	15:32:28	2.78	M	0.01	G	0.01	G	-0.19	G	20.93	G
17.2.2025	15:32:33	2.84	M	0.01	G	0.01	G	-0.15	G	20.93	G
17.2.2025	15:32:38	2.88	M	0.01	G	0.01	G	-0.13	G	20.92	G
17.2.2025	15:32:43	2.91	M	0.01	G	0.01	G	-0.12	G	20.91	G
17.2.2025	15:32:48	2.92	M	0.01	G	0.01	G	-0.11	G	20.91	G
17.2.2025	15:32:53	2.93	M	0.01	G	0.01	G	-0.11	G	20.90	G
17.2.2025	15:32:58	2.95	M	0.01	G	0.01	G	-0.10	G	20.90	G
17.2.2025	15:33:03	2.97	M	0.01	G	0.01	G	-0.10	G	20.89	G
17.2.2025	15:33:08	2.98	M	0.01	G	0.01	G	-0.10	G	20.89	G
17.2.2025	15:33:13	2.98	M	0.01	G	0.01	G	-0.10	G	20.88	G
17.2.2025	15:33:18	2.98	M	0.01	G	0.01	G	-0.10	G	20.88	G
17.2.2025	15:33:23	2.98	M	0.01	G	0.01	G	-0.10	G	20.88	G
17.2.2025	15:33:28	2.97	M	0.01	G	0.01	G	-0.11	G	20.89	G
17.2.2025	15:33:33	3.00	M	0.01	G	0.01	G	-0.10	G	20.88	G
17.2.2025	15:33:38	3.17	M	0.01	G	0.01	G	-0.08	G	20.85	G
17.2.2025	15:33:43	3.35	M	0.01	G	0.01	G	-0.06	G	20.81	G
17.2.2025	15:33:48	3.48	M	0.01	G	0.01	G	-0.06	G	20.78	G
17.2.2025	15:33:53	3.55	M	0.01	G	0.01	G	-0.06	G	20.76	G
17.2.2025	15:33:58	3.58	M	0.01	G	0.01	G	-0.06	G	20.75	G
17.2.2025	15:34:03	3.59	M	0.01	G	0.01	G	-0.07	G	20.75	G
17.2.2025	15:34:08	3.50	M	0.01	G	0.01	G	-0.09	G	20.76	G
17.2.2025	15:34:13	3.39	M	0.01	G	0.01	G	-0.11	G	20.78	G
17.2.2025	15:34:18	3.32	M	0.01	G	0.01	G	-0.12	G	20.80	G
17.2.2025	15:34:23	3.28	M	0.01	G	0.01	G	-0.12	G	20.81	G
17.2.2025	15:34:28	3.26	M	0.01	G	0.01	G	-0.11	G	20.82	G
17.2.2025	15:34:33	3.24	M	0.01	G	0.01	G	-0.11	G	20.82	G
17.2.2025	15:34:38	3.24	M	0.01	G	0.01	G	-0.11	G	20.82	G
17.2.2025	15:34:43	3.23	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:34:48	3.23	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:34:53	3.23	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:34:58	3.24	M	0.01	G	0.01	G	-0.10	G	20.82	G
17.2.2025	15:35:03	3.23	M	0.01	G	0.01	G	-0.10	G	20.82	G
17.2.2025	15:35:08	3.23	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:35:13	3.24	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:35:18	3.24	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:35:23	3.23	M	0.01	G	0.01	G	-0.10	G	20.82	G
17.2.2025	15:35:28	3.22	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:35:33	3.21	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:35:38	3.19	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:35:43	3.18	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:35:48	3.18	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:35:53	3.18	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:35:58	3.29	M	0.01	G	0.01	G	-0.09	G	20.82	G
17.2.2025	15:36:03	3.97	M	0.01	G	0.01	G	0.00	G	20.71	G
17.2.2025	15:36:08	5.44	M	0.01	G	0.01	G	0.16	G	20.44	G
17.2.2025	15:36:13	7.02	M	0.01	G	0.01	G	0.31	G	20.11	G
17.2.2025	15:36:18	8.26	M	0.01	G	0.01	G	0.39	G	19.82	G
17.2.2025	15:36:23	9.22	M	0.01	G	0.01	G	0.40	G	19.59	G
17.2.2025	15:36:28	9.98	M	0.01	G	0.01	G	0.39	G	19.41	G
17.2.2025	15:36:33	10.57	M	0.01	G	0.01	G	0.36	G	19.26	G
17.2.2025	15:36:38	11.16	M	0.01	G	0.01	G	0.34	G	19.13	G
17.2.2025	15:36:43	13.10	M	0.01	G	0.01	G	0.50	G	18.81	G
17.2.2025	15:36:48	13.06	M	0.01	G	0.01	G	0.38	G	18.65	G
17.2.2025	15:36:53	9.51	M	0.01	G	0.01	G	-0.17	G	19.26	G
17.2.2025	15:36:58	6.68	M	0.01	G	0.01	G	-0.51	G	19.90	G
17.2.2025	15:37:03	5.06	M	0.01	G	0.01	G	-0.60	G	20.32	G
17.2.2025	15:37:08	4.19	M	0.01	G	0.01	G	-0.56	G	20.55	G
17.2.2025	15:37:13	3.73	M	0.01	G	0.01	G	-0.47	G	20.68	G
17.2.2025	15:37:18	3.49	M	0.01	G	0.01	G	-0.38	G	20.75	G
17.2.2025	15:37:23	3.37	M	0.01	G	0.01	G	-0.30	G	20.78	G
17.2.2025	15:37:28	3.30	M	0.01	G	0.01	G	-0.24	G	20.80	G
17.2.2025	15:37:33	3.26	M	0.01	G	0.01	G	-0.19	G	20.81	G
17.2.2025	15:37:38	3.23	M	0.01	G	0.01	G	-0.16	G	20.82	G
17.2.2025	15:37:43	3.21	M	0.01	G	0.01	G	-0.14	G	20.82	G
17.2.2025	15:37:48	3.20	M	0.01	G	0.01	G	-0.13	G	20.82	G
17.2.2025	15:37:53	3.20	M	0.01	G	0.01	G	-0.12	G	20.83	G
17.2.2025	15:37:58	3.20	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:38:03	3.19	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:38:08	3.19	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:38:13	3.18	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:38:18	3.18	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	15:38:23	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:38:28	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:38:33	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:38:38	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:38:43	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:38:48	3.16	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:38:53	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:38:58	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:39:03	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:39:08	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:39:13	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:39:18	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:39:23	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:39:28	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:39:33	3.17	M	0.01	G	0.01	G	-0.10	G	20.82	G
17.2.2025	15:39:38	3.17	M	0.01	G	0.01	G	-0.10	G	20.83	G
17.2.2025	15:39:43	3.21	M	0.01	G	0.01	G	-0.10	G	20.82	G
17.2.2025	15:39:48	3.54	M	0.01	G	0.01	G	-0.06	G	20.77	G
17.2.2025	15:39:53	3.74	M	0.01	G	0.01	G	-0.04	G	20.71	G
17.2.2025	15:39:58	3.46	M	0.01	G	0.01	G	-0.09	G	20.75	G
17.2.2025	15:40:03	3.13	M	0.01	G	0.01	G	-0.14	G	20.82	G
17.2.2025	15:40:08	2.90	M	0.01	G	0.01	G	-0.16	G	20.87	G
17.2.2025	15:40:13	2.78	M	0.01	G	0.01	G	-0.16	G	20.91	G
17.2.2025	15:40:18	2.72	M	0.01	G	0.01	G	-0.16	G	20.92	G
17.2.2025	15:40:23	2.70	M	0.01	G	0.01	G	-0.15	G	20.93	G
17.2.2025	15:40:28	2.70	M	0.01	G	0.01	G	-0.13	G	20.93	G
17.2.2025	15:40:33	2.71	M	0.01	G	0.01	G	-0.13	G	20.93	G
17.2.2025	15:40:38	2.73	M	0.01	G	0.01	G	-0.12	G	20.93	G
17.2.2025	15:40:43	2.79	M	0.01	G	0.01	G	-0.11	G	20.92	G
17.2.2025	15:40:48	2.89	M	0.01	G	0.01	G	-0.10	G	20.90	G
17.2.2025	15:40:53	3.02	M	0.01	G	0.01	G	-0.08	G	20.87	G
17.2.2025	15:40:58	3.13	M	0.01	G	0.01	G	-0.07	G	20.84	G
17.2.2025	15:41:03	3.21	M	0.01	G	0.01	G	-0.07	G	20.82	G
17.2.2025	15:41:08	3.26	M	0.01	G	0.01	G	-0.08	G	20.81	G
17.2.2025	15:41:13	3.29	M	0.01	G	0.01	G	-0.08	G	20.80	G
17.2.2025	15:41:18	3.30	M	0.01	G	0.01	G	-0.08	G	20.79	G
17.2.2025	15:41:23	3.31	M	0.01	G	0.01	G	-0.09	G	20.79	G
17.2.2025	15:41:28	3.31	M	0.01	G	0.01	G	-0.09	G	20.79	G
17.2.2025	15:58:32	0.41	M	0.01	G	0.01	G	-0.16	G	21.35	G
17.2.2025	15:58:37	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:58:42	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	15:58:47	0.04	M	0.00	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:58:52	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:58:57	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	15:59:02	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:59:07	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:59:12	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:59:17	0.04	M	0.00	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:59:22	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	15:59:27	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:59:32	0.04	M	0.00	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:59:37	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	15:59:42	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	15:59:47	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	15:59:52	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	15:59:57	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:02	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:07	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:12	0.04	M	0.00	G	0.01	G	-0.16	G	21.42	G
17.2.2025	16:00:17	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:22	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	16:00:27	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:32	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	16:00:37	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:42	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:47	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:52	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:00:57	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:02	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:07	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:12	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:17	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:22	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:27	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:32	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:37	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:42	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:47	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:52	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:01:57	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:02	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:07	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:12	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:17	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:22	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	16:02:27	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:32	0.04	M	0.01	G	0.01	G	-0.16	G	21.42	G
17.2.2025	16:02:37	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:42	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:47	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:52	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:02:57	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:02	0.04	M	0.00	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:07	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:12	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:17	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:22	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:27	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:32	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:37	0.04	M	0.01	G	0.01	G	-0.16	G	21.41	G
17.2.2025	16:03:42	0.04	M	0.01	G	0.01	G	-0.16	G	21.43	G
17.2.2025	16:03:47	0.04	M	0.00	G	0.01	G	-0.16	G	21.45	G
17.2.2025	16:03:52	0.04	M	0.01	G	0.01	G	-0.16	G	21.47	G
17.2.2025	16:03:57	0.04	M	0.00	G	0.01	G	-0.16	G	21.48	G
17.2.2025	16:04:02	0.04	M	0.01	G	0.01	G	-0.16	G	21.48	G
17.2.2025	16:04:07	0.04	M	0.01	G	0.01	G	-0.16	G	21.49	G
17.2.2025	16:04:12	0.04	M	0.01	G	0.01	G	-0.16	G	21.49	G
17.2.2025	16:04:17	0.04	M	0.01	G	0.01	G	-0.16	G	21.49	G
17.2.2025	16:04:22	0.04	M	0.01	G	0.01	G	-0.16	G	21.49	G
17.2.2025	16:04:27	0.04	M	0.00	G	0.01	G	-0.17	G	21.49	G
17.2.2025	16:04:32	0.04	M	0.00	G	0.01	G	-0.17	G	21.49	G
17.2.2025	16:04:37	0.04	M	0.01	G	0.01	G	-0.17	G	21.49	G
17.2.2025	16:04:42	0.15	M	0.01	G	0.01	G	-0.15	G	21.48	G
17.2.2025	16:04:47	0.86	M	0.01	G	0.01	G	-0.07	G	21.36	G
17.2.2025	16:04:52	1.73	M	0.01	G	0.01	G	0.03	G	21.17	G
17.2.2025	16:04:57	2.31	M	0.01	G	0.01	G	0.06	G	21.03	G
17.2.2025	16:05:02	2.65	M	0.01	G	0.01	G	0.06	G	20.94	G
17.2.2025	16:05:07	2.84	M	0.01	G	0.01	G	0.03	G	20.89	G
17.2.2025	16:05:12	2.95	M	0.01	G	0.01	G	0.01	G	20.85	G
17.2.2025	16:05:17	3.02	M	0.01	G	0.01	G	-0.02	G	20.84	G
17.2.2025	16:05:22	3.05	M	0.01	G	0.01	G	-0.04	G	20.83	G
17.2.2025	16:05:27	3.08	M	0.01	G	0.01	G	-0.06	G	20.82	G
17.2.2025	16:05:32	3.16	M	0.01	G	0.01	G	-0.06	G	20.81	G
17.2.2025	16:05:37	3.68	M	0.01	G	0.01	G	0.00	G	20.73	G
17.2.2025	16:05:42	4.93	M	0.01	G	0.01	G	0.13	G	20.50	G
17.2.2025	16:05:47	6.40	M	0.01	G	0.01	G	0.27	G	20.20	G
17.2.2025	16:05:52	7.73	M	0.01	G	0.01	G	0.37	G	19.91	G
17.2.2025	16:05:57	8.93	M	0.01	G	0.01	G	0.42	G	19.64	G
17.2.2025	16:06:02	10.14	M	0.01	G	0.01	G	0.46	G	19.37	G
17.2.2025	16:06:07	11.48	M	0.01	G	0.01	G	0.51	G	19.08	G
17.2.2025	16:06:12	13.29	M	0.01	G	0.01	G	0.62	G	18.72	G
17.2.2025	16:06:17	16.63	M	0.01	G	0.01	G	0.90	G	18.12	G
17.2.2025	16:06:22	24.53	M	0.01	G	0.01	G	1.73	G	16.87	G
17.2.2025	16:06:27	38.18	OM	0.01	G	0.01	G	3.21	G	14.70	G
17.2.2025	16:06:32	47.60	OM	0.01	G	0.01	G	3.84	G	12.45	G
17.2.2025	16:06:37	36.41	OM	0.01	G	0.01	G	1.48	G	13.38	G
17.2.2025	16:06:42	21.85	M	0.01	G	0.01	G	-0.82	G	16.17	G
17.2.2025	16:06:47	12.98	M	0.01	G	0.01	G	-1.81	G	18.20	G
17.2.2025	16:06:52	8.41	M	0.01	G	0.01	G	-1.93	G	19.38	G
17.2.2025	16:06:57	6.01	M	0.01	G	0.01	G	-1.68	G	20.03	G
17.2.2025	16:07:02	4.76	M	0.01	G	0.01	G	-1.34	G	20.37	G
17.2.2025	16:07:07	4.10	M	0.01	G	0.01	G	-1.01	G	20.56	G
17.2.2025	16:07:12	3.75	M	0.01	G	0.01	G	-0.73	G	20.66	G
17.2.2025	16:07:17	3.55	M	0.01	G	0.01	G	-0.53	G	20.71	G
17.2.2025	16:07:22	3.44	M	0.01	G	0.01	G	-0.38	G	20.74	G
17.2.2025	16:07:27	3.37	M	0.01	G	0.01	G	-0.28	G	20.76	G
17.2.2025	16:07:32	3.33	M	0.01	G	0.01	G	-0.22	G	20.77	G
17.2.2025	16:07:37	3.31	M	0.01	G	0.01	G	-0.17	G	20.78	G
17.2.2025	16:07:42	3.29	M	0.01	G	0.01	G	-0.14	G	20.78	G
17.2.2025	16:07:47	3.27	M	0.01	G	0.01	G	-0.13	G	20.79	G
